,Lat,Long,Code,Campground,Type,City,State
,49,-121.065,HOZO,Hozomeen  - North Cascades National Park,NP,Newhalem,WA
,48.126,-118.23,HUNT,Hunters  - Lake Roosevelt National Rec Area,NRA,Hunters,WA
,46.253,-118.879,ICEH,Ice Harbor Ramp - Lake Sacajawea,COE,Burbank,WA
,47.113,-120.904,ICEW,Icewater Creek,NF,Cle Elum,WA
,47.607,-120.848,IDAC,Ida Creek,NF,Leavenworth,WA
,46.549,-122.527,IKEK,Ike Kinswa State Park,SP,Mossyrock,WA
,47.597,-122.599,ILLA,Illahee State Park,SP,Bremerton,WA
,46.696,-117.471,ILLI,Illia Landing - Lake Bryan,COE,Starbuck,WA
,47.29,-120.956,INDI,Indian Camp- State Forest,SF,Cle Elum,WA
,46.645,-121.243,INDI,Indian Creek,NF,Naches,WA
,46.98,-121.143,INDF,Indian Flat,NF,Naches,WA
,46.978,-121.83,IPSU,Ipsut Creek - Mount Rainier National Park,NP,Enumclaw,WA
,46.431,-121.984,IRON,Iron Creek,NF,Randle,WA
,48.387,-119.901,JRRR,J R,NF,Twisp,WA
,47.284,-122.885,JARR,Jarrell Cove State Park,SP,Shelton,WA
,48.135,-122.783,JEFF,Jefferson County Fairgrounds,CP,Port Townsend,WA
,48.2,-121.936,JIMC,Jim Creek Wilderness Military,MIL,Granite Falls,WA
,47.226,-122.808,JOEM,Joemma Beach State Park,SP,Lakebay,WA
,47.598,-120.817,JOHN,Johnny Creek,NF,Leavenworth,WA
,47.919,-118.583,JONE,Jones Bay - Lake Roosevelt National Rec Area,NRA,Coulee Dam,WA
,45.829,-117.965,JUBI,Jubilee Lake,NF,Walla Walla,WA
,47.492,-123.86,JULY,July Creek,NF,Amanda Park,WA
,47.994,-120.399,JUNI,Junior Point,NF,Chelan,WA
,46.428,-118.825,JUNI,Juniper Dunes OHV,BLM,Kennewick,WA
,47.356,-121.247,KACH,Kachess,NF,Easton,WA
,47.61,-124.375,KALA,Kalaloch - Olympic National Park,NP,Quetts,WA
,46.869,-117.155,KAMI,Kamiak Butte County Park,CP,Pullman,WA
,48.679,-118.117,KAML,Kamloops - Lake Roosevelt National Rec Area,NP,,WA
,47.314,-121.904,KANA,Kanaskat Palmer Recreation Area,SP,Enumclaw,WA
,47.011,-121.13,KANE,Kaner Flat,NF,American River,WA
,48.135,-122.367,KAYA,Kayak Point Regional Park,CP,Stanwood,WA
,47.929,-118.692,KELL,Keller Ferry - Lake Roosevelt National Rec Area,NRA,Wilbur,WA
,48.612,-119.789,KERR,Kerr,NF,Conconully,WA
,48.604,-118.121,KETF,Kettle Falls - Lake Roosevelt National Rec Area,NRA,Kettle Falls,WA
,48.715,-118.122,KETR,Kettle River - Lake Roosevelt National Rec Area,NRA,,WA
,46.295,-121.548,KILL,Killen Creek,NF,,WA
,47.817,-122.652,KITS,Kitsap Memorial State Park,SP,Poulsbo,WA
,47.964,-124.302,KLAH,Klahanie,NF,,WA
,48.066,-124.114,KLAW,Klahowya,NP,Sappho,WA
,48.598,-120.514,KLIP,Klipchuck,NF,Mazama,WA
,47.308,-122.679,KOPA,Kopachuck State Park,SP,Gig Harbor,WA
,46.675,-121.585,LAWI,La Wis Wis,NF,Packwood,WA
,46.198,-117.672,LADY,Ladybug,NF,Pomeroy,WA
,47.871,-120.193,LAKC,Lake Chelan State Park,SP,Chelan,WA
,47.937,-120.517,LAKC,Lake Creek,NF,Ardenvoir,WA
,47.937,-120.517,LAKE,Lake Creek  - Ent,NF,Ardenvoir,WA
,47.876,-121.013,LAKW,Lake Creek  - Law,NF,Leavenworth,WA
,47.255,-121.201,LAKP,Lake Easton State Park,SP,Easton,WA
,48.502,-118.246,LAKL,Lake Ellen,NF,Kettle Falls,WA
,46.332,-118.767,LAKE,Lake Emma - Lake Sacajawea,COE,Burbank,WA
,48.613,-117.539,LAKG,Lake Gillette,NF,Ione,WA
,47.898,-122.876,LAKE,Lake Leland County Park,CP,Quilcene,WA
,48.649,-117.497,LAKO,Lake Leo,NF,Colville,WA
,46.095,-122.32,LAKE,Lake Merrill- State Forest,SF,Ariel,WA
,46.998,-123.59,LAKS,Lake Sylvia State Park,SP,Montesano,WA
,48.624,-117.535,LAKT,Lake Thomas,NF,Ione,WA
,47.812,-120.728,LAWS,Lake Wenatchee State Park,SP,Leavenworth,WA
,47.846,-120.027,LAKR,Lakeshore RV Park,CP,Chelan,WA
,47.414,-118.739,LAKV,Lakeview Ranch,BLM,Odessa,WA
,48.656,-122.491,LARR,Larrabee State Park,SP,Bellingham,WA
,48.36,-119.696,LEAD,Leader Lake- State Forest,SF,Okanogan,WA
,48.377,-119.564,LEGI,Legion RV Park - Okanogan,CP,Okanogan,WA
,45.937,-121.119,LEID,Leidl South - WDFW,SFW,Goldendale,WA
,47.6,-123.156,LENA,Lena Creek,NF,Lilliwaup,WA
,46.518,-122.813,LEWI,Lewis and Clark State Park,SP,Winlock,WA
,46.288,-118.072,LEWT,Lewis and Clark Trail State Park,SP,Waitsburg,WA
,47.637,-117.06,LIBE,Liberty Lake Regional Park,CP,Liberty Lake,WA
,48.973,-123.081,LIGH,Lighthouse Marine County Park,CP,Point Roberts,WA
,47.536,-120.284,LINC,Lincoln Rock State Park,SP,East Wenatchee,WA
,46.986,-119.223,LIND,Lind Coulee Island Site WDFW,SFW,Warden,WA
,46.99,-119.21,LINC,Lind Coulee West Bridge Site WDFW,SFW,Warden,WA
,46.038,-121.713,LITG,Little Goose,NF,Trout Lake,WA
,46.99,-121.098,LITN,Little Naches,NF,Cliffdell,WA
,48.574,-117.644,LITT,Little Twin,NF,Colville,WA
,46.814,-120.449,LMUM,Lmuma  Creek  - Yakima River Canyon,BLM,Ellensburg,WA
,46.916,-121.384,LODG,Lodgepole,NF,American River,WA
,48.581,-120.624,LONE,Lone Fir,NF,Mazama,WA
,48.501,-118.81,LONG,Long Lake,NF,Republic,WA
,48.611,-119.132,LONT,Long Lake (Tonasket) - WDFW,SFW,Tonasket,WA
,46.93,-119.2,LONW,Long Lake (Warden) - WDFW,SFW,Warden,WA
,47.063,-121.219,LOSM,Lost - Long Meadow - Ponderosa,NF,Cle Elum,WA
,48.854,-119.05,LOSL,Lost Lake,NF,Wauconda,WA
,46.002,-122.845,LOUS,Louis Rasmussen RV Park,CP,Kalama,WA
,48.396,-119.902,LOUP,Loup Loup,NF,,WA
,46.157,-121.878,LOWF,Lower Falls,NF,Cougar,WA
,46.666,-117.434,LOWE,Lower Granite Lock and Dam - Lake Bryan,COE,Pullman,WA
,46.895,-119.203,LYLE,Lyle Lake - WDFW,SFW,Othello,WA
,46.595,-118.219,LYON,Lyons Ferry Park,COE,Washtucna,WA
,48.152,-123.837,LYRE,Lyre River- State Forest,SF,Port Angeles,WA
,46.024,-118.941,MADA,Madame Dorion Park,USFW,Wallula,WA
,46.997,-120.942,MANA,Manastash Camp,NF,,WA
,47.576,-122.55,MANC,Manchester State Park,SP,Port Orchard,WA
,48.686,-121.66,MAPL,Maple Grove,NF,Concrete,WA
,48.529,-121.274,MARB,Marble Creek,NF,Marblemount,WA
,48.669,-118.057,MARC,Marcus Island - Lake Roosevelt National Rec Area,NRA,Evans,WA
,48.014,-119.677,MARI,Marina RV Park - Bridgeport,CP,Bridgeport,WA
,45.683,-120.826,MARY,Maryhill State Park,SP,Goldendale,WA
,46.543,-118.553,MATH,Mathews- Snake River,COE,,WA
,46.532,-122.557,MAYF,Mayfield Lake County Park,CP,Mossyrock,WA
,48.711,-120.676,MEAD,Meadows,NF,Mazama,WA
,48.579,-120.174,BOUL,Memorial - Boulder Creek - WDFW,SFW,Winthrop,WA
,47.554,-121.537,MIDD,Middle Fork,NF,North Bend,WA
,46.987,-121.063,MILK,Milk Pond,NF,Naches,WA
,48.854,-117.291,MILP,Mill Pond,NF,Metaline,WA
,47.691,-121.536,MILR,Miller River,NF,Baring,WA
,46.91,-122.906,MILL,Millersylvania State Park,SP,Olympia,WA
,47.755,-119.22,MILL,Million Dollar North - WDFW,SFW,Coulee City,WA
,48.463,-121.162,MINE,Mineral Park,NF,Marblemount,WA
,47.29,-120.699,MINE,Mineral Springs,NF,Cle Elum,WA
,45.82,-121.118,MINE,Mineral Springs - WDFW,SFW,Klichitat,WA
,47.818,-124.172,MINN,Minnie Peterson- State Forest,SF,Forks,WA
,47.97,-120.192,MITC,Mitchell Creek,NF,Manson,WA
,47.729,-121.408,MONE,Money Creek,NF,Skykomish,WA
,47.987,-121.392,MONT,Monte Cristo,NF,,WA
,48.236,-120.616,MOOR,Moore Point,NF,Stehekin,WA
,47.918,-124.608,MORA,Mora - Olympic National Park,NP,Forks,WA
,48.656,-122.818,MORS,Moran State Park,SP,Orcas Island,WA
,46.13,-121.515,MORR,Morrison Creek,NF,,WA
,45.795,-121.633,MOSS,Moss Creek,NF,White Salmon,WA
,46.516,-122.415,MOSR,Mossyrock Park,UTIL,Mossyrock,WA
,47.883,-117.134,MOUN,Mount Spokane State Park,SP,Mead,WA
,46.939,-121.862,MOWI,Mowich Lake - Mount Rainier National Park,NP,Enumclaw,WA
,48.402,-120.472,MYST,Mystery,NF,Twisp,WA
,47.921,-120.896,NAPE,Napeequa Crossing,NF,Leavenworth,WA
,47.8,-120.716,NASO,Nason Creek,NF,Coles Corner,WA
,48.669,-121.259,NEWH,Newhalem Creek  - North Cascades,NP,Newhalem,WA
,48.633,-120.221,NICE,Nice,NF,Winthrop,WA
,46.477,-117.235,NISQ,Nisqually John Landing,COE,Lewiston,WA
,48.791,-117.282,NOIS,Noisy Creek,NF,Metaline,WA
,46.889,-123.203,NORC,North Creek- State Forest,SF,Oakville,WA
,46.451,-121.786,NORF,North Fork,NF,Randle,WA
,47.987,-120.581,NORT,North Fork,NF,Entiat,WA
,48.867,-119.77,NORF,North Fork Nine Mile- State Forest,SF,Loomis,WA
,48.786,-118.002,NORG,North Gorge - Lake Roosevelt National Rec Area-,NP,,WA
,46.93,-119.181,NORT,Northend Canal Lake North WDFW,SFW,Warden,WA
,46.839,-119.906,NUNN,Nunnally - WDFW,SFW,Schwana,WA
,48.022,-122.73,OAKB,Oak Bay County Park,CP,Port Hadlock,WA
,48.286,-122.652,OAKH,Oak Harbor City Beach Park,CP,Oak Harbor,WA
,48.602,-122.829,OBST,Obstruction Pass State Park,SP,Orcas Island,WA
,47.034,-124.164,OCEA,Ocean City State Park,SP,Ocean Shores,WA
,47.333,-118.687,ODES,Odessa City Park,CP,Odessa,WA
,47.328,-118.71,ODES,Odessa Golf Club/RV Park,CP,Odessa,WA
,48.557,-122.89,ODLI,Odlin Park  - Lopez Island,CP,Lopez Island,WA
,46.653,-117.418,OFFI,Offield Landing - Lake Bryan,COE,Pomeroy,WA
,46.734,-121.569,OHAN,Ohanapecosh - Mount Rainier National Park,NP,Enumclaw,WA
,48.366,-119.573,OKAN,Okanogan County Fairground,CP,Okanogan,WA
,45.872,-121.623,OKLA,Oklahoma,NF,Cook,WA
,46.289,-121.618,OLAL,Olallie Lake,NF,,WA
,48.595,-119.773,ORIO,Oriole,NF,Conconully,WA
,48.949,-119.433,OSOY,Osoyoos Lake Park,CP,Oroville,WA
,47.424,-121.17,OWHI,Owhi,NF,Cle Elum,WA
,47.409,-123.311,OXBO,Oxbow Rustic,NF,Hoodsport,WA
,48.153,-124.668,OZET,Ozette - Olympic National Park,NP,Beaver,WA
,47.216,-124.207,PACI,Pacific Beach Military,MIL,Pacific Beach,WA
,47.207,-124.204,PACI,Pacific Beach State Park,SP,Ocean Shores,WA
,48.916,-119.634,PALM,Palmer Lake- State Forest,SF,Loomis,WA
,46.865,-117.437,PALO,Palouse Empire Fair,CP,Colfax,WA
,46.667,-118.224,PALO,Palouse Falls State Park,SP,Washtucna,WA
,48.506,-117.265,PANH,Panhandle,NF,Usk,WA
,46.204,-117.706,PANJ,Panjab,NF,Dayton,WA
,48.723,-121.671,PANO,Panorama Point,NF,Concrete,WA
,45.821,-121.876,PANT,Panther Creek,NF,Carson,WA
,45.949,-121.934,PARA,Paradise Creek,NF,Carson,WA
,45.866,-122.703,PARP,Paradise Point State Park,SP,Woodland,WA
,48.736,-121.666,PARK,Park Creek,NF,Concrete,WA
,46.292,-117.514,PATA,Pataha,NF,Pomeroy,WA
,48.052,-119.9,PATE,Pateros City Park,CP,Pateros,WA
,48.487,-120.146,PEAR,Pearrygin Lake State Park,SP,Winthrop,WA
,47.259,-122.744,PENR,Penrose Point State Park,SP,Purdy,WA
,45.969,-121.658,PETE,Peterson Prairie,NF,Trout Lake,WA
,48.07,-120.849,PHEL,Phelps Creek,NF,Leavenworth,WA
,48.904,-118.139,PIER,Pierre Lake,NF,Orient,WA
,48.198,-124.099,PILL,Pillar Point Rec Area,CP,Sekiu,WA
,47.759,-120.424,PINE,Pine Flat,NF,Entiat,WA
,48.213,-117.054,PION,Pioneer Park,NF,Newport,WA
,46.942,-121.326,PLEA,Pleasant Valley,NF,Cliffdell,WA
,45.934,-119.357,PLYM,Plymouth Park,COE,Plymouth,WA
,48.422,-120.497,POPL,Poplar Flat,NF,Twisp,WA
,47.896,-118.177,PORC,Porcupine Bay - Lake Roosevelt National Rec Area,NRA,Davenport,WA
,46.978,-123.256,PORT,Porter Creek- State Forest,SF,Elma,WA
,46.982,-119.351,POTH,Potholes State Park,SP,Othello,WA
,47.361,-123.159,POTL,Potlatch State Park,SP,Shelton,WA
,48.147,-120.496,PRIN,Prince Creek,NF,Chelan,WA
,47.264,-123.921,PROL,Promised Land Park - Rayonier Timber Co,CP,Humptulips,WA
,46.726,-117.171,PULL,Pullman RV Park,CP,Pullman,WA
,48.313,-120.657,PURP,Purple Point,NP,Stehekin,WA
,47.626,-124.018,QUEE,Queets,NP,,WA
,47.822,-122.88,QUIL,Quilcene County Park,CP,Quilcene,WA
,47.141,-119.928,QUIN,Quincey Lake - WDFW,SFW,George,WA
,46.63,-123.233,RAIN,Rainbow Falls State Park,SP,Chehalis,WA
,48.481,-118.728,RAIC,Rainey Creek,NF,,WA
,48.542,-120.145,RAMS,Ramsey Creek - WDFW,SFW,Winthrop,WA
,47.014,-121.532,RANG,Ranger Creek Airstrip,NF,Enumclaw,WA
,48.517,-121.907,RASA,Rasar State Park,SP,Concrete,WA
,48.176,-119.808,RATL,Rat Lake - WDFW,SFW,Brewster,WA
,48.071,-121.652,REDB,Red Bridge,NF,Granite Falls,WA
,47.367,-121.102,REDM,Red Mountain,NF,Cle Elum,WA
,48.2,-120.588,REFR,Refrigerator Harbor,NF,Chelan,WA
,46.506,-119.254,RING,Ringold Springs - WDFW,SFW,Basin City,WA
,46.577,-118.091,RIPA,Riparia Park - Snake River,COE,Hay,WA
,48.653,-120.552,RIVE,River Bend,NF,Mazama,WA
,48.18,-122.078,RIVM,River Meadows County Park,CP,Arlington,WA
,47.962,-120.788,RIVL,Riverbend  - Law,NF,Leavenworth,WA
,48.491,-122.222,RIVE,Riverfront RV Park - Sedro Woolley,CP,Sedro-Woolley,WA
,47.697,-117.496,RIVS,Riverside State Park,SP,Nine Mile Falls,WA
,48.461,-120.577,ROAD,Roads End,NF,Twisp,WA
,45.719,-120.461,ROCK,Rock Creek Park - Columbia River Gorge,COE,Lyle,WA
,45.765,-122.324,ROC2,Rock Creek- State Forest,SF,Yacolt,WA
,48.406,-119.759,ROC3,Rock Creek- State Forest,SF,Okanogan,WA
,47.608,-120.918,ROCI,Rock Island,NF,Leavenworth,WA
,48.453,-119.787,ROC4,Rock Lakes- State Forest,SF,Okanogan,WA
,48.494,-117.871,ROC1,Rocky Lake- State Forest,SF,Colville,WA
,46.774,-122.221,ROCK,Rocky Point  - Alder Lake,UTIL,Eatonville,WA
,48.322,-122.698,ROCK,Rocky Point RV Military - Whidbey Island,MIL,Oak Harbor,WA
,45.732,-120.222,ROOS,Roosevelt Park - Columbia River Gorge,COE,Roosevelt,WA
,48.985,-121.071,ROSS,Ross Lake NRA,NRA,,WA
,48.608,-119.128,ROUN,Round Lake - WDFW,SFW,Tonasket,WA
,46.752,-120.463,ROZA,Roza - Yakima River Canyon,BLM,Yakima,WA
,48.681,-120.258,RUFF,Ruffed Grouse,NF,Twisp,WA
,46.118,-121.762,SADD,Saddle,NF,,WA
,47.401,-121.1,SALL,Salmon La Sac,NF,Cle Elum,WA
,48.658,-119.842,SALM,Salmon Meadows,NF,Conconully,WA
,48.162,-123.696,SACR,Salt Creek County Rec Area,CP,Port Angeles,WA
,47.89,-121.366,SANJ,San Juan,NF,Gold Bar,WA
,48.541,-123.159,SANU,San Juan Island County Park,CP,San Juan Islan,WA
,48.411,-121.56,SAUK,Sauk Park,CP,Concrete,WA
,46.975,-121.095,SAWM,Sawmill Flat,NF,Naches,WA
,47.643,-122.845,SCEN,Scenic Beach State Park,SP,Seabeck,WA
,47.974,-120.802,SCHA,Schaefer Creek,NF,Leavenworth,WA
,47.096,-123.466,SCHS,Schafer State Park,SP,Elma,WA
,47.711,-122.893,SEAL,Seal Rock,NF,Brinnon,WA
,46.296,-122.818,SEAQ,Seaquest State Park,SP,Castle Rock,WA
,48.039,-123.026,SEQU,Sequim Bay State Park,SP,Sequim,WA
,48.739,-121.599,SHAN,Shannon Creek,NF,Burlington,WA
,48.565,-122.936,SHAW,Shaw County Park (Shaw Island),CP,Shaw Island,WA
,48.96,-117.836,SHEE,Sheep Creek- State Forest,SF,Kettle Falls,WA
,48.605,-118.463,SHER,Sherman Overlook,NF,Kettle Falls,WA
,46.895,-123.157,SHER,Sherman Valley- State Forest,SF,Oakville,WA
,48.621,-120.16,SHRE,Shrew - WDFW,SFW,Winthrop,WA
,47.96,-120.539,SILF,Silver Falls,NF,Entiat,WA
,48.905,-121.698,SILV,Silver Fir,NF,Maple Falls,WA
,46.994,-121.531,SILS,Silver Springs,NF,Greenwater,WA
,48.696,-119.69,SINL,Sinlahekin Creek - WDFW,SFW,Tonasket,WA
,46.271,-123.46,SKAM,Skamokawa Vista City Park,CP,Skamokawa,WA
,48.292,-117.227,SKOO,Skookum Creek- State Forest,SF,Newport,WA
,48.733,-118.06,SNAG,Snag Cove - Lake Roosevelt National Rec Area,NP,,WA
,47.96,-120.29,SNOW,Snowberry,NF,Chelan,WA
,46.926,-121.216,SODN,Soda Springs,NF,Cliffdell,WA
,46.704,-121.48,SODT,Soda Springs,NF,Packwood,WA
,47.858,-120.97,SODL,Soda Springs  - Law,NF,Leavenworth,WA
,47.965,-123.855,SOLD,Sol Duc - Olympic National Park,NP,Port Angeles,WA
,46.112,-121.767,SOUT,South,NF,,WA
,48.438,-120.529,SOUC,South Creek,NF,Twisp,WA
,48.105,-120.339,SOUN,South Navarre,NF,Stehekin,WA
,47.083,-119.333,SOUT,South Outlet - WDFW,SFW,Moses Lake,WA
,48.392,-117.183,SOUK,South Skookum Lake,NF,Usk,WA
,48.058,-122.592,SOUW,South Whidbey Island State Park,SP,Freeland,WA
,48.616,-119.702,SOUT,Southwest End - WDFW,SFW,Omak,WA
,48.536,-122.862,SPEN,Spencer Spit State Park,SP,Lopez Island,WA
,47.836,-117.765,SPOK,Spokane Lake Campground- State Forest,SF,Tumtum,WA
,48.39,-119.809,SPOR,Sportsmans Camp- State Forest,SF,Okanogan,WA
,47.933,-118.939,SPRI,Spring Canyon - Lake Roosevelt National Rec Area,NRA,Coulee Dam,WA
,48.272,-121.673,SQUI,Squire Creek County Park,CP,Arlington,WA
,48.767,-117.061,STAG,Stagger Inn,NF,Nordman,WA
,47.515,-123.328,STAI,Staircase - Olympic National Park,NP,Hoodsport,WA
,47.149,-119.92,STAN,Stan Coffin - WDFW,SFW,Quincey,WA
,46.64,-122.965,STAN,Stan Hedwall Park,CP,Chehalis,WA
,48.494,-117.708,STAR,Starvation Lake- State Forest,SF,Colville,WA
,48.287,-122.652,STAY,Staysail RV Park - Oak Harbor,CP,Oak Harbor,WA
,47.852,-119.133,STEA,Steamboat Rock State Park,SP,Electric City,WA
,45.924,-121.11,STIN,Stimpson Flats - WDFW,SFW,Wahkiacus,WA
,48.594,-119.697,SUGA,Sugarloaf,NF,Okanogan,WA
,48.861,-117.283,SULL,Sullivan Lake,NF,Metaline Falls,WA
,46.71,-121.536,SUMM,Summit Creek,NF,Randle,WA
,47.587,-119.391,SUN,Sun Lakes State Park Resort,SP,Coulee City,WA
,45.719,-120.315,SUND,Sundale Park - Columbia River Gorge,COE,,WA
,45.819,-122.25,SUNS,Sunset,NF,Yacolt,WA
,46.089,-121.759,SURP,Surprise Lakes Indian,NF,,WA
,48.513,-118.834,SWAN,Swan Lake,NF,Republic,WA
,47.329,-120.658,SWAU,Swauk,NF,Cle Elum,WA
,48.73,-121.656,SWIF,Swift Creek,NF,Concrete,WA
,46.468,-122.164,TAID,Taidnapam Park,UTIL,Morton,WA
,46.278,-121.599,TAKH,Takhlakh Lake,NF,Trout Lake,WA
,47.109,-120.856,TANE,Taneum,NF,Cle Elum,WA
,47.112,-120.933,TANJ,Taneum Junction,NF,Greenwood,WA
,46.189,-117.572,TEAL,Teal,NF,Pomeroy,WA
,48.518,-118.737,TENM,Ten Mile,NF,Republic,WA
,46.855,-122.853,TENI,Tenino City Park,CP,Tenino,WA
,46.579,-118.058,TEXA,Texas Rapids - Snake River,COE,Hay,WA
,47.071,-121.578,THED,The Dalles,NF,Greenwater,WA
,48.481,-118.728,THIR,Thirteen Mile,NF,Republic,WA
,48.7,-119.954,TIFF,Tiffany Spring,NF,Winthrop,WA
,46.123,-121.779,TILL,Tillicum,NF,Trout Lake,WA
,47.403,-121.566,TINK,Tinkham,NF,North Bend,WA
,48.846,-119.726,TOAT,Toats Coulee- State Forest,SF,Loomis,WA
,47.644,-121.925,TOLT,Tolt MacDonald Park,CP,Carnation,WA
,46.446,-121.866,TOWE,Tower Rock,NF,Randle,WA
,46.497,-121.121,TREE,Tree Phones- State Forest,SF,Yakima,WA
,47.337,-120.57,TRON,Tronsen,NF,Peshastin,WA
,47.898,-121.401,TROB,Troublesome Creek,NF,Index,WA
,46.056,-121.613,TROU,Trout Creek,NF,Trout Lake,WA
,48.624,-118.239,TROL,Trout Lake,NF,Kettle Falls,WA
,47.56,-120.908,TROC,Trout Lake Creek,NF,Leavenworth,WA
,46.243,-117.687,TUCA,Tucannon,NF,Pomeroy,WA
,47.678,-120.732,TUMW,Tumwater,NF,Leavenworth,WA
,45.74,-121.228,TURK,Turkey Hole - WDFW,SFW,Lyle,WA
,48.093,-121.784,TURL,Turlo,NF,Granite Falls,WA
,47.377,-122.972,TWAN,Twanoh State Park,SP,Union,WA
,47.992,-120.265,TWEN,Twenty - Five Mile Creek State Park,SP,Chelan,WA
,46.216,-121.668,TWIF,Twin Falls,NF,,WA
,46.856,-124.108,TWIN,Twin Harbors State Park,SP,Westport,WA
,47.53,-118.506,TWIN,Twin Lakes,BLM,Harrington,WA
,46.856,-120.482,UMTA,Umtanum - Yakima River Canyon,BLM,Ellensburg,WA
,48.631,-120.159,UPPE,Upper Bobcat - WDFW,SFW,Winthrop,WA
,47.679,-124.117,UPPE,Upper Clearwater- State Forest,SF,Forks,WA
,48.136,-122.773,UPPF,Upper Forest - Fort Worden State Park,SP,Port Townsend,WA
,48.09,-121.776,VERL,Verlot,NF,Granite Falls,WA
,46.64,-119.742,VERN,Vernita Bridge - WDFW,SFW,Yakima,WA
,46.429,-118.633,WALK,Walker Park - Lake Sacajawea,COE,,WA
,46.424,-121.473,WALU,Walupt Lake,NF,Randle,WA
,46.9,-119.993,WANA,Wanapum State Park/Ginkgo Petrified Forest,SP,Vantage,WA
,48.367,-120.399,WARC,War Creek,NF,Twisp,WA
,46.981,-119.159,WARD,Warden Lake North - WDFW,SFW,Moses Lake,WA
,48.498,-122.696,WASH,Washington City Park - Anacortes,CP,Anacortes,WA
,46.636,-117.375,WAWA,Wawawai County Park,CP,Colfax,WA
,48.316,-120.676,WEAV,Weaver Point - North Cascades National Park,NP,Stehekin,WA
,47.458,-120.328,WENA,Wenatchee Confluence State Park,SP,Wenatchee,WA
,47.485,-120.41,WENR,Wenatchee River County Park,CP,Monitor,WA
,48.137,-122.287,WENB,Wenberg County Park,CP,Stanwood,WA
,48.839,-117.284,WEST,West Sullivan,NF,Metaline,WA
,46.899,-124.129,WESR,Westport Recreation Park - Military,MIL,Westport,WA
,46.645,-121.38,WHIP,White Pass Lake/ Leech Lake,NF,Naches,WA
,47.771,-120.927,WHIT,White Pine,NF,Leavenworth,WA
,46.903,-121.641,WHIR,White River - Mount Rainier National Park,NP,Enumclaw,WA
,47.953,-120.94,WHIF,White River Falls,NF,Lake Wenatchee,WA
,46.137,-117.435,WICK,Wickiup,NF,Pomeroy,WA
,47.461,-123.861,WILB,Willaby,NF,Quinault,WA
,48.349,-121.501,WILL,William C. Dearinger- State Forest,SF,Darrington,WA
,46.673,-121.037,WILL,Willows,NF,Naches,WA
,46.682,-117.75,WILL,Willows Landing - Lake Bryan,COE,Starbuck,WA
,47.107,-119.618,WINC,Winchester Lake No. 1 - WDFW,SFW,Ephrata,WA
,46.534,-118.578,WIDU,Windust - Lake Sacajawea,COE,Pasco,WA
,46.694,-120.907,WIND,Windy Point,NF,Naches,WA
,47.277,-121.087,WISH,Wish Poosh,NF,Cle Elum,WA
,46.16,-121.403,YAKA,Yakama Nation - Bench Lake,CP,,WA
,46.592,-120.458,YAKI,Yakima Sportsman State Park,SP,Yakima,WA
,42.49,-110.96,ALLR,Allred Flat,NF,Smoot,WY
,43.197,-111.042,ALPI,Alpine,NF,Alpine,WY
,43.825,-110.202,ANGL,Angles,NF,Jackson,WY
,43.637,-110.518,ATHE,Atherton Creek,NF,Jackson,WY
,42.516,-108.723,ATLA,Atlantic City,BLM,Lander,WY
,42.734,-105.612,AYER,Ayers Natural Bridge,CP,Douglas,WY
,44.806,-107.86,BALD,Bald Mountain,NF,Lovell,WY
,41.093,-107.16,BATT,Battle Creek,NF,Saratoga,WY
,44.655,-104.327,BEAR,Bearlodge,NF,Aladdin,WY
,44.945,-109.589,BEAT,Beartooth Lake,NF,Cody,WY
,42.734,-106.313,BART,Beartrap - Casper Mountain Park,CP,Casper Mountai,WY
,40.824,-110.863,BEAV,Beaver View,NF,Evanston,WY
,44.582,-104.706,BELL,Belle Fourche - Devils Tower National Monument,NP,Devils Tower,WY
,42.52,-108.715,BIGA,Big Atlantic Gulch,BLM,Atlantic City,WY
,44.462,-109.605,BIGG,Big Game,NF,Wapiti,WY
,42.688,-109.269,BIGS,Big Sandy,NF,Boulder,WY
,42.497,-106.906,BISH,Bishops Point - Pathfinder Lake,CP,Alcova,WY
,42.533,-106.713,BLAC,Black Beach - Alcova Reservoir,CP,Alcova,WY
,41.157,-106.255,BOBB,Bobbie Thomson,NF,Saratoga,WY
,41.176,-106.901,BOTT,Bottle Creek,NF,Encampment,WY
,42.858,-109.617,BOUL,Boulder Lake,NF,Boulder,WY
,42.842,-109.704,BOLL,Boulder Lake Recreation Site,BLM,Pinedale,WY
,44.165,-107.252,BOUP,Boulder Park,NF,Ten Sleep,WY
,41.513,-106.371,BOWR,Bow River,NF,Elk Mountain,WY
,43.861,-110.294,BOXC,Box Creek,NF,Jackson,WY
,43.404,-108.162,BOYS,Boysen State Park,SP,Shoshoni,WY
,44.535,-110.437,BRIB,Bridge Bay - Yellowstone National Park,NP,,WY
,41.373,-106.247,BROO,Brooklyn Lake,NF,Centennial,WY
,43.751,-110.004,BROL,Brooks Lake,NF,Dubois,WY
,43.935,-109.179,BROW,Brown Mountain,NF,,WY
,41.249,-109.597,BUCK,Buckboard Crossing,NF,Green River,WY
,44.502,-109.244,BUFF,Buffalo Bill State Park,SP,Cody,WY
,43.443,-107.221,BUFF,Buffalo Creek,BLM,Arminto,WY
,44.17,-107.213,BULL,Bull Creek,NF,Ten Sleep,WY
,43.251,-110.778,CABI,Cabin Creek,NF,Jackson,WY
