,Long,Lat,Code,Campground,Type,City,State
,43.871,-85.92,GLEA,Gleasons Landing,NF,Baldwin,MI
,46.072,-88.238,GLID,Glidden Lake - Copper Country State Forest,SF,Crystal Falls,MI
,46.172,-88.883,GOLD,Golden Lake,NF,Iron River,MI
,44.761,-84.84,GOOC,Goose Creek Trail Camp - State Forest,SF,Frederic,MI
,44.357,-85.243,GOOL,Goose Lake - State Forest,SF,Lake City,MI
,46.072,-86.545,GOOS,Gooseneck Lake,NF,Rapid River,MI
,44.26,-85.88,GOVL,Government Landing,NF,Brethren,MI
,43.056,-86.245,GRAH,Grand Haven State Park,SP,Grand Haven,MI
,44.592,-85.848,GRAS,Grass Lake - State Forest,SF,Thompsonville,MI
,47.341,-88.451,GRAT,Gratiot River County Park,CP,Ahmeek,MI
,45.035,-85.065,GRAV,Graves Crossing - State Forest,SF,Mancelona,MI
,42.364,-84.072,GREE,Green Lake - Waterloo State Rec Area,SP,Chelsea,MI
,42.822,-83.545,GROV,Groveland Oaks County Park,CP,Holly,MI
,44.716,-85.324,GUER,Guernsey Lake - State Forest,SF,Kalkaska,MI
,42.617,-85.518,GUNL,Gun Lake - Yankee Springs State Rec Area,SP,Middleville,MI
,46.187,-88.06,GUST,Gust Newberg Park,CP,Channing,MI
,45.301,-84.613,HAAK,Haakwood - State Forest,SF,Wolverine,MI
,44.403,-83.826,HALE,Hale Plainfield Township Park,CP,Hale,MI
,47.136,-88.621,HANC,Hancock Rec Area,CP,Hancock,MI
,44.649,-83.293,HARR,Harrisville State Park,SP,Harrisville,MI
,44.735,-84.67,HART,Hartwick Pines State Park,SP,Grayling,MI
,43.767,-85.362,HAYM,Haymarsh State Game Area,CP,Big Rapids Twp.,MI
,46.625,-85.604,HEAD,Headquarters Lake - State Forest,SF,Newberry,MI
,44.438,-85.993,HEAL,Healy Lake - State Forest,SF,Bear Lake,MI
,44.233,-85.504,HEML,Hemlock,NF,Cadillac,MI
,46.332,-89.79,HENR,Henry Lake,NF,Marenisco,MI
,43.801,-84.719,HERR,Herrick Rec Area,CP,Clare,MI
,46.608,-85.601,HIGB,High Bridge - State Forest,SF,Newberry,MI
,43.771,-85.889,HIGH,Highbanks,NF,Bitely,MI
,42.634,-83.606,HIGL,Highland State Rec Area,SP,White Lake,MI
,45.465,-83.883,HOEF,Hoeft State Park,SP,Rogers City,MI
,43.14,-86.272,HOFF,Hoffmaster State Park,SP,Norton Shores,MI
,46.081,-85.307,HOGI,Hog Island Point - State Forest,SF,Naubinway,MI
,46.615,-85.658,HOLL,Holland Lake - State Forest,SF,Newberry,MI
,42.774,-86.208,HOLS,Holland State Park,SP,Holland,MI
,42.823,-83.525,HOLR,Holly State Rec Area,SP,Holly,MI
,44.482,-85.321,HOPK,Hopkins Creek Trail Camp - State Forest,SF,Fife Lake,MI
,44.424,-86.147,HOPM,Hopkins Memorial Park,CP,Bear Lake,MI
,44.601,-83.765,HORS,Horseshoe Lake,NF,Curran,MI
,44.401,-84.775,HOUG,Houghton Lake - Roscommon State Forest,SF,Houghton Lake,MI
,47.121,-88.584,HOUT,Houghton RV Park,CP,Houghton,MI
,44.142,-84.57,HOUS,House Lake - Tittabawassee State Forest,SF,Gladwin,MI
,46.291,-86.701,HOVE,Hovey Lake Camping Area,NF,Munising,MI
,43.735,-83.95,HOYL,Hoyles Marina and Campground,CP,Linwood,MI
,43.696,-85.616,HUNG,Hungerford Lake,NF,Big Rapids Twp.,MI
,46.667,-86.165,HURR,Hurricane River - Pictured Rocks National Lakeshor,NP,Munising,MI
,46.218,-89.071,IMPL,Imp Lake,NF,Watersmeet,MI
,43.672,-85.822,INDI,Indian Lake,NF,White Cloud,MI
,46.155,-86.404,INDR,Indian River,NF,Manistique,MI
,44.623,-85.759,INTE,Interlochen State Park,SP,Interlochen,MI
,42.93,-85.134,IONI,Ionia State Rec Area,SP,Saranac,MI
,46.092,-88.635,IRON,Iron River RV Park,CP,Iron River,MI
,44.51,-84.142,ISLO,Island Lake - Mio,NF,,MI
,46.271,-86.651,ISLN,Island Lake - Munising,NF,Wetmore,MI
,45.389,-87.369,JWWE,J.W. Wells State Park,SP,Stephenson,MI
,45.089,-84.161,JACK,Jackson Lake - State Forest,SF,Atlanta,MI
,44.678,-83.597,JEWE,Jewell Lake,NF,Barton City,MI
,43.705,-86.357,JOHG,John Gurney City Park,CP,Hart,MI
,45.045,-84.408,JOHN,Johnsons Crossing Trail Camp - State Forest,SF,Johannesburg,MI
,44.784,-84.588,JONE,Jones Lake - State Forest,SF,Grayling,MI
,44.37,-86.018,KALE,Kaleva Village Park,CP,Kaleva,MI
,44.665,-84.625,KEYS,Keystone Landing - State Forest,SF,Grayling,MI
,46.531,-88.402,KING,King Lake - Copper County State Forest,SF,Covington,MI
,46.585,-86.227,KINT,Kingston Lake - State Forest,SF,Grand Marais,MI
,46.26,-84.461,KINE,Kinross RV Park East,CP,Kinross Charter Twp.,MI
,46.266,-84.489,KINW,Kinross RV Park West,CP,Kinross Charter Twp.,MI
,45.319,-87.431,KLEI,Kleinke Park,CP,Menominee,MI
,44.633,-84.58,KNEF,Kneff Lake,NF,Grayling,MI
,44.712,-85.862,LAKN,Lake Ann - State Forest,SF,,MI
,45.839,-88.017,LAKA,Lake Antoine Park,CP,Iron Mountain,MI
,44.412,-85.395,LAKB,Lake Billings Campground,CP,Manton,MI
,44.683,-85.799,LAKS,Lake Dubonnet - State Forest,SF,Interlochen,MI
,44.686,-85.802,LAKT,Lake Dubonnet Trail Camp - State Forest,SF,Interlochen,MI
,46.411,-89.552,LAGB,Lake Gogebic County Park,CP,Marenisco,MI
,46.46,-89.571,LAKG,Lake Gogebic State Park,SP,Marenisco,MI
,41.828,-84.254,LAKH,Lake Hudson State Rec Area,SP,Clayton,MI
,44.656,-84.816,LAKM,Lake Margarethe - State Forest,SF,Grayling,MI
,44.865,-84.696,LAKJ,Lake Marjory - State Forest,SF,Gaylord,MI
,45.983,-84.968,LAKI,Lake Michigan,NF,St. Ignace,MI
,44.118,-86.423,LAKR,Lake Michigan Rec Area,NF,Free Soil,MI
,46.149,-90.16,LAKF,Lake of the Falls County Park,CP,Mercer,MI
,46.081,-88.76,LAKO,Lake Ottawa,NF,Iron River,MI
,46.393,-88.723,LAKE,Lake Ste. Kathryn,NF,Trout Creek,MI
,46.677,-85.763,LAKP,Lake Superior - State Forest,SF,Grand Marais,MI
,43.124,-82.497,LAKK,Lakeport State Park,SP,Fort Gratiot Twp.,MI
,46.272,-89.493,LANG,Langford Lake,NF,Watersmeet,MI
,46.785,-88.436,LANS,Lanse Township Park,CP,Lanse,MI
,45.21,-85.547,LEEI,LeeIanau State Park,SP,Northport,MI
,43.908,-85.82,LEVE,Leverentz Lake - State Forest,SF,Baldwin,MI
,44.021,-82.795,LIGH,Lighthouse County Park,CP,Port Hope,MI
,44.132,-85.696,LINC,Lincoln Bridge - State Forest,SF,Luther,MI
,46.164,-86.45,LITB,Little Bass Lake,NF,Manistique,MI
,45.839,-86.983,LITD,Little Bay De Noc Rec Area,NF,Rapid River,MI
,46.558,-86.363,LIBL,Little Beaver Lake  - Pictured Rocks National Lake,NP,Munising,MI
,46.019,-85.016,LITN,Little Brevoort Lake (North) - State Forest,SF,Brevort,MI
,46.015,-85.009,LITS,Little Brevoort Lake (South) - State Forest,SF,Brevort,MI
,46.607,-90.326,LITG,Little Girls Point County Park,CP,Ironwood,MI
,46.282,-87.334,LITL,Little Lake - State Forest,SF,Gwinn,MI
,44.857,-84.28,LITW,Little Wolf Lake - State Forest,SF,Lewiston,MI
,44.749,-85.151,LOGL,Log Lake Co Park,CP,Kalkaska,MI
,44.355,-85.253,LONM,Long Lake (Missaukee) - State Forest,SF,Lake City,MI
,44.333,-85.375,LONW,Long Lake (Wexford) - State Forest,SF,Cadillac,MI
,45.194,-83.449,LONG,Long Lake County Park,CP,Alpena,MI
,46.276,-85.727,LUCE,Luce County Park,CP,Helmer,MI
,44.033,-86.505,LUDI,Ludington State Park,SP,Free Soil,MI
,44.675,-84.272,LUZE,Luzerne Trail Camp,NF,Luzerne,MI
,46.07,-86.53,LYMA,Lyman Lake,NF,Rapid River,MI
,44.578,-84.064,MACK,Mack Lake,NF,Mio,MI
,45.373,-84.974,MAGN,Magnus Park,CP,Petoskey,MI
,44.695,-84.847,MANI,Manistee River Bridge - State Forest,SF,Grayling,MI
,45.488,-84.708,MAPB,Maple Bay - State Forest,SF,Brutus,MI
,44.331,-85.209,MAPG,Maple Grove City Park,CP,Lake City,MI
,43.062,-84.827,MAPR,Maple River Campground,CP,Pewamo,MI
,41.935,-84.896,MARB,Marble Lake County Park,CP,Quincy,MI
,46.268,-89.093,MRI1,Marion Lake 1,NF,Watersmeet,MI
,46.267,-89.083,MRI2,Marion Lake 2,NF,Watersmeet,MI
,42.335,-85.589,MARK,Markin Glen County Park,CP,Kalamazoo,MI
,46.571,-87.408,MARQ,Marquette Tourist Park,CP,Marquette,MI
,43.909,-86.426,MASO,Mason County,CP,Ludington,MI
,44.773,-83.904,MCCO,McCollum Lake - State Forest,SF,Curran,MI
,47.237,-88.609,MCLA,McLain State Park,SP,Hancock,MI
,46.182,-85.987,MEAD,Mead Creek - State Forest,SF,Germfask,MI
,45.991,-87.272,MEAD,Mead Paper - Boney Falls,CP,Cornell,MI
,43.783,-86.44,MEAR,Mears State Park,SP,Pentwater,MI
,43.459,-86.457,MEIN,Meinert County Park,CP,Montague,MI
,41.937,-85.042,MEMP,Memorial Park Campground - Coldwater,CP,Coldwater,MI
,43.804,-85.156,MERR,Merrill Lake Park,CP,Sears,MI
,46.031,-86.122,MERW,Merwin Creek - State Forest,SF,Gulliver,MI
,42.945,-83.357,META,Metamora - Hadley Rec Area,SP,Metamora,MI
,46.163,-88.199,MI13,Michigamme Reservoir Site 13,UTIL,Crystal Falls,MI
,46.17,-88.178,MI14,Michigamme Reservoir Site 14,UTIL,Crystal Falls,MI
,46.175,-88.302,MI19,Michigamme Reservoir Site 19,UTIL,Crystal Falls,MI
,46.147,-88.205,MI20,Michigamme Reservoir Site 20,UTIL,Crystal Falls,MI
,46.084,-85.793,MILA,Milakokia Lake - State Forest,SF,Naubinway,MI
,43.627,-85.899,MINN,Minnie Pond,NF,White Cloud,MI
,44.663,-84.146,MIOP,Mio Pond - State Forest,SF,Mio,MI
,44.339,-85.224,MISS,Missaukee Lake County Park,CP,Lake City,MI
,44.236,-85.453,MITC,Mitchell State Park,SP,Cadillac,MI
,46.473,-84.639,MONO,Monocle Lake Rec Area,NF,Bay Mills,MI
,44.434,-83.62,MONU,Monument,NF,Oscoda,MI
,46.458,-88.073,MOOR,Moose Rapids Township,CP,North Republic,MI
,46.242,-89.604,MOOS,Moosehead Lake,NF,Marenisco,MI
,46.698,-85.422,MOUT,Mouth of Two Hearted River - State Forest,SF,Deer Park,MI
,46.441,-86.678,MUNI,Munising Municipal Tourist Park,CP,Munising,MI
,46.213,-84.281,MUNU,Munuscong River - State Forest,SF,Pickford,MI
,42.509,-83.814,MURR,Murray Lake - Brighton Rec Area,SP,Brighton,MI
,46.676,-85.629,MUSL,Muskallonge Lake State Park,SP,Newberry,MI
,43.262,-86.356,MUSG,Muskegon State Park,SP,Muskegon,MI
,44.752,-84.239,MUSK,Muskrat Lake - State Forest,SF,Lewiston,MI
,46.351,-85.579,NATA,Natalie - State Forest,SF,Newberry,MI
,43.505,-85.585,NEWA,Newaygo State Park,SP,Newaygo,MI
,43.723,-85.904,NICH,Nichols Lake,NF,Bitely,MI
,47.227,-88.633,NORT,North Canal Township Park,CP,Houghton,MI
,45.475,-87.385,NORC,North Cedar River State Forest Campground - Escanaba River,SP,Stephenson,MI
,46.49,-86.306,NORG,North Gemini Lake - State Forest,SF,Shingleton,MI
,44.512,-84.763,NORH,North Higgins Lake State Park,SP,Roscommon,MI
,46.285,-88.043,NORL,North Horseshoe Lake - State Forest,SF,Witch Lake,MI
,43.856,-82.656,NORP,North Park,CP,Harbor Beach,MI
,44.382,-85.786,NORE,Northern Exposure Campground,UTIL,Mesick,MI
,46.416,-88.682,NORW,Norway Lake,NF,Sidnaw,MI
,46.069,-87.832,NOPA,Norway Lake Park,CP,Feltch,MI
,41.916,-85.45,NOTT,Nottawa Park,CP,Centreville,MI
,45.573,-87.246,OBFU,O. B. Fuller County Park,CP,Escanaba,MI
,43.996,-83.127,OAKB,Oak Beach County Park,CP,Port Austin,MI
,45.394,-84.056,OCQU,Ocqueoc Falls - State Forest,SF,Rogers City,MI
,44.061,-85.852,OLDG,Old Grade,NF,Irons,MI
,44.442,-83.481,OLDO,Old Orchard Park,CP,Oscoda,MI
,44.492,-85.417,OLDU,Old US131 - State Forest,SF,Fife Lake,MI
,45.435,-84.228,ONAW,Onaway State Park,SP,Onaway,MI
,46.549,-89.624,ONTC,Ontonagon County Park,CP,Bergland,MI
,46.889,-89.285,ONTT,Ontonagon Township Park,CP,Ontonagon,MI
,44.283,-86.314,ORCH,Orchard Beach State Park,SP,Manistee,MI
,42.886,-83.403,ORTO,Ortonville State Rec Area,SP,Ortonville,MI
,44.657,-84.138,OSCO,Oscoda County Park,CP,Mio,MI
,44.921,-83.413,OSSI,Ossineke - State Forest,SF,Ossineke,MI
,44.966,-84.7,OTSE,Otsego Lake County Park,CP,Gaylord,MI
,44.933,-84.689,OTSE,Otsego Lake State Park,SP,Gaylord,MI
,43.214,-83.458,OTTE,Otter Lake Park,CP,,MI
,43.504,-85.609,OXBO,Oxbow Park,CP,Newaygo,MI
,44.675,-84.296,PARM,Parmalee Bridge - State Forest,SF,Luzerne,MI
,46.024,-88.209,PE10,Peavy Pond Site 10,CP,Crystal Falls,MI
,46.016,-88.223,PE27,Peavy Pond Site 27,CP,Crystal Falls,MI
,45.99,-88.207,PE09,Peavy Pond Site 9,CP,Crystal Falls,MI
,46.04,-88.509,PENT,Pentoga Park,CP,Crystal Falls,MI
,46.364,-88.674,PER1,Perch Lake,NF,Watton,MI
,46.631,-85.603,PER2,Perch Lake - State Forest,SF,Newberry,MI
,46.807,-87.729,PERK,Perkins Co Park,CP,Big Bay,MI
,46.809,-87.728,PERK,Perkins County Park,CP,Big Bay,MI
,44.202,-85.798,PETB,Peterson Bridge,NF,Wellston,MI
,46.229,-86.597,PETE,Petes Lake Recreation Area,NF,Wetmore,MI
,45.404,-84.909,PETO,Petoskey State Park,SP,Petoskey,MI
,43.773,-85.813,PETT,Pettibone Lake,CP,Bitely,MI
,43.83,-84.771,PETT,Pettit Park,CP,Clare,MI
,44.796,-84.973,PICK,Pickerel Lake (Kalkaska) - State Forest,SF,Kalkaska,MI
,45.178,-84.518,PICO,Pickerel Lake (Otsego) - State Forest,SF,Wolverine,MI
,45.157,-84.465,PIGB,Pigeon Bridge - State Forest,SF,Vanderbilt,MI
,45.176,-84.429,PIGR,Pigeon River - State Forest,SF,Vanderbilt,MI
,46.644,-85.417,PIKP,Pike Lake (Paradise) - State Forest,SF,Newberry,MI
,46.266,-87.567,PIKL,Pike Lake - State Forest,SF,Gwinn,MI
,42.423,-84.042,PINC,Pinckney State Rec Area,SP,Pinckney,MI
,43.853,-83.923,PINC,Pinconning County Park,CP,Pinconning,MI
,45.245,-84.446,PING,Pine Grove - State Forest,SF,Wolverine,MI
,44.196,-86.009,PINL,Pine Lake,NF,Wellston,MI
,42.549,-85.978,PIPT,Pine Point - Allegan State Game Area,CP,Allegan,MI
,44.563,-83.599,PINR,Pine River,NF,Glennie,MI
,43.53,-86.116,PINP,Pines Point,NF,Hesperia,MI
,45.017,-85.029,PINN,Pinney Bridge - State Forest,SF,Mancelona,MI
,43.284,-86.368,PIOP,Pioneer Park (Muskegon County),CP,Muskegon,MI
,45.796,-87.077,PIOT,Pioneer Trail Park,CP,Gladstone,MI
,44.716,-86.117,PLAR,Platte River - Sleeping Bear National Lakeshore,NP,Honor,MI
,44.646,-85.979,PLAT,Platte River - State Forest,SF,Honor,MI
,42.401,-84.35,PLEA,Pleasant Lake,CP,Henrietta,MI
,46.282,-89.574,POME,Pomeroy Lake,NF,Watersmeet,MI
,42.687,-83.49,PONT,Pontiac Lake State Rec Area,SP,White Lake Twp.,MI
,44.007,-83.051,PORC,Port Crescent State Park,SP,Port Austin,MI
,45.727,-86.535,PORB,Portage Bay - State Forest,SF,Garden,MI
,42.325,-84.242,PORT,Portage Lake - Waterloo State Rec Area,SP,Grass Lake Charter Twp.,MI
,46.463,-90.53,POTA,Potato River Falls County Forest,CP,Gurney,MI
,42.046,-85.023,POTA,Potawatomi Rec Area,CP,Union City,MI
,46.707,-89.979,PRES,Presque Isle - Porcupine Mountains State Park,SP,Ironwood,MI
,46.603,-85.657,PRET,Pretty Lake - State Forest,SF,Newberry,MI
,42.559,-83.529,PROU,Proud Lake State Rec Area,SP,,MI
,44.671,-84.419,RAIN,Rainbow Bend - State Forest,SF,Grayling,MI
,43.885,-85.516,RAMB,Rambadt City Park,CP,Reed City,MI
,44.18,-85.657,RAVI,Ravine,NF,Cadillac,MI
,44.36,-84.857,REED,Reedsburg Dam - State Forest,SF,Merritt,MI
,44.398,-84.028,RIFL,Rifle River State Rec Area,SP,Lupton,MI
,45.104,-87.622,RIVP,River Park Campground,CP,Menominee,MI
,44.461,-83.773,ROLL,Rollways,NF,Hale,MI
,44.071,-85.383,ROSE,Rose Lake Park,CP,Tustin,MI
,46.487,-86.262,ROSS,Ross Lake - State Forest,SF,Melstrand,MI
,44.343,-83.664,ROU1,Round Lake,NF,National City,MI
,45.135,-84.453,ROU2,Round Lake - State Forest,SF,Vanderbilt,MI
,46.102,-88.306,RUNK,Runkle Lake,CP,Crystal Falls,MI
,44.167,-85.937,SAND,Sand Lake - Manistee,NF,Wellston,MI
,43.5,-85.629,SANC,Sandy Beach County Park,CP,Newaygo,MI
,43.512,-82.575,SANI,Sanilac County Park - Forester,CP,Port Sanilac,MI
,43.763,-85.896,SAWK,Sawkaw Lake,NF,Bitely,MI
,46.562,-90.437,SAXO,Saxon Harbor County Park,CP,Saxon,MI
,44.653,-85.457,SCHE,Schecks Place - State Forest,SF,Traverse City,MI
,44.652,-85.447,SCHP,Schecks Place Trail Camp - State Forest,SF,Traverse City,MI
,43.6,-85.267,SCHO,School Section Lake Park, ,Mecosta,MI
,43.944,-86.279,SCOT,Scottville Riverside Park,CP,Scottville,MI
,44.359,-85.81,SEAT,Seaton Creek,NF,Mesick,MI
,43.737,-83.463,SEBE,Sebewaing County Park,CP,Sebewaing,MI
,46.354,-85.963,SENE,Seney Township,CP,Seney,MI
,42.817,-83.648,SEVE,Seven Lakes State Park,SP,Fenton,MI
,45.419,-87.817,SHAK,Shakey Lakes Park,CP,Stephenson,MI
,41.953,-86.332,SHAM,Shamrock Park,CP,Berrien Springs,MI
,46.713,-85.064,SHLD,Shelldrake Dam - State Forest,SF,Paradise,MI
,46.487,-84.418,SHER,Sherman City Park,CP,Sault Ste Marie,MI
,45.239,-84.171,SHOE,Shoepac Lake - State Forest,SF,Onaway,MI
,44.822,-84.479,SHUP,Shupac Lake - State Forest,SF,Grayling,MI
,44.117,-85.685,SILC,Silver Creek - State Forest,SF,Luther,MI
,42.66,-85.927,SILR,Silver Creek Co Park,CP,Hamilton,MI
,46.2,-88.019,SILK,Silver Lake,CP,Channing,MI
,43.662,-86.494,SILL,Silver Lake State Park,SP,Mears,MI
,43.98,-83.213,SLEE,Sleeper State Park,SP,Caseville,MI
,42.929,-84.408,SLEH,Sleepy Hollow State Park,SP,Laingsburg,MI
,46.351,-84.869,SOLD,Soldier Lake Rec Area,NF,Raco,MI
,46.481,-86.304,SOUG,South Gemini Lake - State Forest,SF,Shingleton,MI
,44.423,-84.678,SOUH,South Higgins Lake State Park,SP,Roscommon,MI
,46.176,-85.791,SOUM,South Manistique Lake - State Forest,SF,Curtis,MI
,45.943,-86.332,SOUT,South Shore - Indian Lake State Park,SP,Manistique,MI
,46.505,-88.947,SPAR,Sparrow Rapids,NF,Kenton,MI
,44.563,-85.363,SPRI,Spring Lake - State Forest,SF,Fife Lake,MI
,43.075,-86.202,SPRL,Spring Lake Tourist Park,CP,Spring Lake,MI
,45.75,-85.538,STJA,St. James Township,CP,Beaver Island,MI
,43.944,-82.709,STAF,Stafford County Park,CP,Port Hope,MI
,46.537,-89.177,STAN,Stannard Town Campground,CP,Bruce Crossing,MI
,41.92,-83.338,STER,Sterling State Park,SP,Monroe,MI
,45.392,-84.413,STON,Stoney Creek Trail Camp - State Forest,SF,Onaway,MI
,45.857,-84.72,STRA,Straits State Park,SP,St Ignace,MI
,45.971,-87.68,STRO,Stromberg Park,CP,Hardwood,MI
,45.616,-87.784,STUR,Sturgeon Bend Town Park,CP,Faithorn,MI
,46.57,-88.656,STUR,Sturgeon River,NF,Baraga,MI
,42.344,-84.122,SUGA,Sugarloaf Lake - Waterloo State Rec Area,SP,Chelsea,MI
,43.924,-85.103,SULA,Sulak,NF,Sears,MI
,45.209,-83.722,SUNK,Sunken Lake County Park,CP,Posen,MI
,44.029,-85.333,SUNR,Sunrise Lake Park,CP,LeRoy,MI
,42.154,-84.643,SWAI,Swains Lake,CP,Pulaski,MI
,46.24,-89.322,SYLV,Sylvania - Clark Lake,NF,Watersmeet,MI
,46.555,-85.036,TAH1,Tahquamenon Falls 1 State Park,SP,Paradise,MI
,46.605,-85.218,TAH2,Tahquamenon Falls 2 State Park,SP,Paradise,MI
,43.075,-86.202,TANG,Tanglefoot - Spring Lake Tourist Park,CP,Spring Lake,MI
,44.255,-83.443,TAWA,Tawas Point State Park,SP,East Tawas,MI
,46.389,-88.875,TEPE,Tepee Lake, ,Trout Creek,MI
,46.319,-84.979,THRE,Three Lakes,NF,Sault Ste Mari,MI
,45.019,-83.558,THUN,Thunder Bay River - State Forest,SF,Alpena,MI
,45.069,-85.26,THUR,Thurston Co Park,CP,Central Lake,MI
,43.948,-85.996,TIMC,Timber Creek,NF,Branch Twp.,MI
,45.218,-84.181,TOMC,Tomahawk Creek Flooding - State Forest,SF,Onaway,MI
,45.231,-84.165,TOML,Tomahawk Lake - State Forest,SF,Onaway,MI
,45.114,-84.361,TOWN,Town Corner Lake - State Forest,SF,Johannesburg,MI
,43.416,-86.353,TRAI,Trailway Campground,CP,Montague,MI
,44.746,-85.551,TRAV,Traverse City State Park,SP,Traverse City,MI
,44.135,-84.569,TROU,Trout Lake - Tittabawassee State Forest,SF,Meredith,MI
,46.191,-85.043,TROL,Trout Lake City Park,CP,Trout Lake,MI
,46.643,-86.211,TWEL,Twelvemile - Pictured Rocks National Lakeshore,NP,Munising,MI
,45.537,-84.29,TWI1,Twin Lakes - State Forest,SF,Cheboygan,MI
,46.891,-88.857,TWI2,Twin Lakes State Park,SP,Toivola,MI
,42.652,-85.292,TYDE,Tyden City Park,CP,Hastings,MI
,44.258,-86.08,UDEL,Udell Rollways,NF,Wellston,MI
,46.823,-89.64,UNIO,Union Bay - Porcupine Mountains State Park,SP,Ontonagon,MI
,44.75,-84.839,UPPE,Upper Manistee River - State Forest,SF,Frederic,MI
,46.371,-90.413,UPSO,Upson Community Park,CP,Upson,MI
,43.473,-85.746,UTLE,Utley Lake,NF,White Cloud,MI
,42.335,-86.304,VANB,Van Buren State Park,SP,South Haven,MI
,44.471,-83.372,VANE,Van Etten Lake - State Forest,SF,Oscoda,MI
,46.526,-87.989,VANR,Van Riper State Park,SP,Champion,MI
,43.592,-83.66,VAND,Vanderbilt County Park,CP,Quanicassee,MI
,44.658,-85.946,VETE,Veterans Memorial - State Forest,SF,Honor,MI
,44.159,-85.15,VMCI,Veterans Memorial Park - Marion,CP,Marion,MI
,45.699,-87.526,VMCO,Veterans Memorial Park - Powers,CP,Powers,MI
,47.189,-88.404,VILL,Village Park,CP,Lake Linden,MI
,42.067,-84.131,WJHA,W. J. Hayes State Park,SP,Onsted,MI
,43.135,-85.397,WABA,Wabasis Lake County Park,CP,Rockford,MI
,43.772,-82.622,WAGE,Wagener County Park,CP,Harbor Beach,MI
,44.554,-84.148,WAGN,Wagner Lake,NF,Rose City,MI
,44.782,-84.374,WALS,Walsh Road Trail Camp - State Forest,SF,Grayling,MI
,41.901,-86.595,WARR,Warren Dunes State Park,SP,Sawyer,MI
,42.225,-83.494,WAYN,Wayne County Fairgrounds RV,CP,Belleville,MI
,45.828,-88.259,WE24,WE Energies - site 24,UTIL,Iron Mountain,MI
,45.83,-88.255,WE34,WE Energies - site 34,UTIL,Iron Mountain,MI
,45.299,-84.721,WEBE,Weber Lake - State Forest,SF,Wolverine,MI
,46.409,-90.394,WEBE,Weber Lake County Park,CP,Hurley,MI
,41.942,-86.575,WEKO,Weko Beach,CP,Bridgman,MI
,46.187,-87.746,WEST,West Branch - State Forest,SF,Ralph,MI
,45.97,-86.361,WESS,West Shore - Indian Lake State Park,SP,Manistique,MI
,43.911,-86.156,WHEL,Whelan Lake,NF,Walhalla,MI
,44.817,-85.387,WHIP,Whitewater Township Park,CP,Williamsburg,MI
,45.235,-85.088,WHIT,Whiting County Park,CP,Boyne City,MI
,46.218,-86.627,WIDE,Widewaters Rec Area,NF,Munising,MI
,45.746,-84.9,WILS,Wilderness State Park,SP,Carp Lake,MI
,44.031,-84.807,WILP,Wilson State Park,SP,Harrison,MI
,43.122,-83.469,WOLV,Wolverine,CP,Columbiaville,MI
,45.163,-85.24,WOOS,Wooden Shoe County Park,CP,Banks,MI
,46.673,-85.988,WOOD,Woodland Park,CP,Grand Marais,MI
,45.236,-85.042,YOUN,Young State Park,SP,Boyne City,MI
,43.64,-95.94,ADRI,Adrian City Park,CP,Adrian,MN
,44.848,-92.791,AFTO,Afton State Park,SP,Hastings,MN
,46.54,-93.713,AITC,Aitkin County Campground,CP,Aitkin,MN
,47.003,-94.735,AKEL,Akeley City Campground,CP,Akeley,MN
,44.548,-95.125,ALEX,Alexander Ramsey Park,CP,Redwood Falls,MN
,44.522,-93.907,ALLA,Allansons Park,CP,Henderson,MN
,48.191,-97.004,ALVA,Alvarado City Park,CP,Alvarado,MN
,45.32,-95.618,AMBU,Ambush City Park,CP,Benson,MN
,46.805,-95.857,AMER,American Legion Park - Detroit Lakes,CP,Detroit Lakes,MN
,47.138,-93.3,AMEW,American Legion Park - Warba,CP,Warba,MN
,46.372,-92.555,ANDE,Anderson - Berger Park,CP,Duquette,MN
,43.527,-95.108,ANDE,Anderson - Brown County Parks,CP,Jackson,MN
,46.699,-94.882,ANDE,Andersons Crossing,CP,Nimrod,MN
,45.425,-93.694,ANNL,Ann Lake - Sand Dunes State Forest,SF,Zimmerman,MN
,45.204,-96.021,APPL,Appleton Municipal Campground,CP,Appleton,MN
,45.204,-96.021,APPL,Appleton Municipal Park,CP,Appleton,MN
,48.407,-92.811,ASHR,Ash River - Kabetogama State Forest,SF,Orr,MN
,47.528,-95.4,BAGL,Bagley City Park,CP,Bagley,MN
,47.845,-90.818,BAKE,Baker Lake,NF,Tofte,MN
,45.029,-93.635,BAKP,Baker Park Reserve,CP,Maple Plain,MN
,46.171,-92.848,BANN,Banning State Park,SP,Sandstone,MN
,46.503,-92.691,BARN,Barnum City Park,CP,Barnum,MN
,47.79,-93.396,BASS,Bass Lake,CP,Effie,MN
,44.811,-93.945,BAYL,Baylor Co Park,CP,Norwood,MN
,44.385,-92.038,BEAC,Beach Park at Hungry Point,CP,Wabasha,MN
,47.792,-92.085,BEAR,Bear Head Lake State Park,SP,Ely,MN
,47.678,-93.267,BEAL,Bear Lake ? George Washington State Forest,SF,Togo,MN
,43.64,-91.578,BEAV,Beaver Creek Valley State Park,SP,Caledonia,MN
