,Lat,Long,Code,Campground,Type,City,State
1973,36.758,-92.154,NORT,North Fork,NF,Dora,MO
1989,38.759,-92.144,PINR,Pine Ridge,NF,Ashland,MO
1910,38.785,-92.126,DRYF,Dry Fork,NF,Fulton,MO
2030,36.902,-92.106,SYCD,Sycamore Loop Dispersed - Noblett Lake,NF,West Plains,MO
1990,37.76,-92.06,PINE,Piney River Military - Fort Leonard Wood,MIL,,MO
1982,37.555,-92.043,PADD,Paddy Creek,NF,Licking,MO
2020,39.721,-92.041,SHEL,Shelbina Lake City Park,CP,Shelbina,MO
2017,40.009,-91.972,SEVE,Sever Lake Conservation Area - MDC,SFW,Newark,MO
1945,39.153,-91.896,LAKV,Lakeview Park - Mexico,CP,Mexico,MO
2009,38.393,-91.821,ROLL,Rollins Ferry Access - MDC,SFW,Linn,MO
1948,37.799,-91.816,LANE,Lane Spring,NF,Vida,MO
1984,38.23,-91.816,PAYD,Paydown Access - MDC,SFW,Vienna,MO
1961,39.488,-91.79,MARK,Mark Twain State Park,SP,Florida,MO
1896,38.681,-91.773,CHAM,Chamois Access - MDC,SFW,Chamois,MO
1932,39.535,-91.732,INDI,Indian Creek,COE,Monroe City,MO
1870,40.588,-91.706,BATT,Battle of Athens State Park,SP,Athens,MO
1968,37.454,-91.675,MONT,Montauk State Park,SP,Salem,MO
1999,39.515,-91.667,RAYB,Ray Behrens,COE,Hannibal,MO
1917,39.536,-91.648,FRAN,Frank Russell,COE,Perry,MO
1919,38.909,-91.576,GRAH,Graham Cave State Park,SP,Montgomery Cit,MO
1865,37.376,-91.562,AKER,Akers,NP,Salem,MO
2044,40.014,-91.518,WAKO,Wakonda State Park,SP,La Grange,MO
1892,40.138,-91.516,CANC,Canton City River Park,CP,Canton,MO
1967,40.138,-91.516,MISS,Mississippi Riverfront RV Park,CP,Canton,MO
1998,37.332,-91.475,PULL,Pulltite  - Ozark National Scenic River,NP,Round Spring,MO
1866,37.147,-91.448,ALLE,Alley Spring - Ozark National Scenic River,NP,Eminence,MO
1928,38.699,-91.44,HERM,Hermann City RV Park,CP,Hermann,MO
2012,37.283,-91.406,ROUN,Round Spring - Ozark National Scenic River,NP,Round Spring,MO
1952,37.53,-91.33,LITT,Little Scotia Pond, ,Salem,MO
1921,36.794,-91.329,GRER,Greer Crossing,NF,Alton,MO
1934,37.23,-91.31,JERK,Jerktail Landing,CP,Eminence,MO
2038,37.19,-91.276,TWOR,Two Rivers - Ozark National Scenic River,NP,Eminence,MO
1953,37.39,-91.265,LOGG,Loggers Lake,NF,Bunker,MO
1975,38.064,-91.23,ONON,Onondaga Cave State Park,SP,Leasburg,MO
1995,37.182,-91.175,POWD,Powder Mill  - Ozark National Scenic River,NP,Ellington,MO
1981,37.181,-91.175,OWLS,Owls Bend - Powder Mill,CP,Ellington,MO
2006,37.129,-91.174,ROBF,Roberts Field,CP,Eminence,MO
2000,37.813,-91.169,REDB,Red Bluff,NF,Viburnum,MO
1911,39.551,-91.161,DUPO,Dupont Reservation Conservation Area - MDC,SFW,Ashburn,MO
1965,38.207,-91.102,MERA,Meramec State Park,SP,Sullivan,MO
1875,37.931,-91.062,BERM,Berryman,NF,Potosi,MO
2047,37.003,-91.017,WATE,Watercress,NF,Van Buren,MO
1927,37.838,-91.017,HAZE,Hazel Creek, ,,MO
2029,37.477,-91.007,SUTT,Sutton Bluff,NF,Centerville,MO
1879,37.004,-90.996,BIGS,Big Spring - Ozark National Scenic River,NP,Van Buren,MO
1899,37.724,-90.937,COUN,Council Bluff - Wild Boar Ridge,NF,Belgrade,MO
1905,39.031,-90.916,CUIV,Cuivre River State Park,SP,Troy 6,MO
1907,36.675,-90.887,DEER,Deer Leap,NF,Doniphan,MO
1916,36.669,-90.868,FLOA,Float Camp,NF,Doniphan,MO
1936,37.549,-90.849,JOHN,Johnsons Shut-Ins State Park,SP,Lesterville,MO
1938,38.58,-90.835,KLON,Klondike County Park,CP,St Charles,MO
2007,38.42,-90.818,ROBE,Robertsville State Park,SP,,MO
2050,37.151,-90.812,WEBB,Webb Creek - Clearwater Lake,COE,Ellington,MO
1882,37.181,-90.79,BLUF,Bluff View - Clearwater Lake,COE,Piedmont,MO
1987,37.143,-90.772,PIED,Piedmont - Clearwater Lake,COE,Piedmont,MO
2003,37.134,-90.768,RIVE,River Road, ,Piedmont,MO
1931,37.326,-90.768,HIGK,Highway K - Clearwater Lake,COE,Annapolis,MO
1869,38.618,-90.689,BABL,Babler Memorial State Park,SP,Wildwood,MO
2046,38.086,-90.686,WASH,Washington State Park,SP,De Soto,MO
1962,36.981,-90.604,MARH,Markham Springs,NF,Williamsville,MO
2024,37.979,-90.547,STFR,St. Francois State Park,SP,Bonne Terre,MO
1960,37.45,-90.54,MARB,Marble Creek Rec Area,NF,Arcadia,MO
2025,37.825,-90.537,STJO,St. Joe State Park,SP,Park Hills,MO
2015,37.255,-90.505,SAMB,Sam A Baker State Park,SP,Des Arc,MO
1920,37.098,-90.454,GREE,Greenville - Lake Wappapello,COE,Greenville,MO
2021,37.56,-90.44,SILV,Silver Mines,NF,Fredericktown,MO
2028,37.07,-90.427,SULP,Sulphur Springs - Lake Wappapello,COE,Greenville,MO
1897,36.972,-90.358,CHAO,Chaonia/Snow Creek - Lake Wappapello,COE,Poplar Bluff,MO
1944,36.942,-90.344,LAKW,Lake Wappapello State Park,SP,Williamsville,MO
1994,36.964,-90.302,POSS,Possum Creek - Lake Wappapello,COE,Wappapello,MO
1958,37.017,-90.299,LOST,Lost Creek Landing - Lake Wappapello,COE,Poplar Bluff,MO
2001,36.92,-90.287,REDM,Redman Creek - Lake Wappapello,COE,Wappapello,MO
1912,36.937,-90.278,EAGL,Eagle Point Rec Area - Lake Wappapello,COE,Wappapello,MO
1985,36.944,-90.275,PEOP,Peoples Creek - Lake Wappapello,COE,Wappapello,MO
1926,37.834,-90.241,HAWN,Hawn State Park,SP,Ste. Genevieve,MO
1940,37.282,-89.847,LAKE,Lake Girardeau Conservation Area - MDC,SFW,Jackson,MO
1918,37.076,-89.609,GENW,General Watkins Conservation Area - MDC,SFW,Benton,MO
2037,37.435,-89.485,TRAI,Trail of Tears State Park,SP,Cape Girardeau,MO
1908,36.555,-89.411,DONA,Donaldson Point Conservation Area - MDC,SFW,New Madrid,MO
951,30.266,-89.402,BUCC,Buccaneer State Park,SP,Waveland,MS
1050,30.373,-88.626,SHEP,Shepard State Park,SP,Gautier,MS
1051,30.382,-89.104,SHIE,Shields RV Military - Gulfport NCB,MIL,Gulfport,MS
982,30.391,-88.858,GULF,Gulf Marine State Park,SP,Biloxi,MS
1022,30.392,-89.479,MCLE,McLeod Water Park,AUTH,Kiln,MS
964,30.397,-88.796,DAVI,Davis Bayou - Gulf Islands National Seashore,NS,Ocean Springs,MS
994,30.408,-88.956,KEES,Keesler AFB Military,MIL,Biloxi,MS
945,30.569,-89.13,BIGB,Big Biloxi Rec Area,NF,Saucier,MS
1067,30.572,-89.787,WALK,Walkiah Bluff Water Park,AUTH,Picayune,MS
940,30.69,-89.06,AIRE,Airey Lake,NF,Saucier,MS
974,30.874,-89.135,FLIN,Flint Creek Waterpark,AUTH,Wiggins,MS
973,30.92,-88.972,FAIR,Fairley Bridge Landing,NF,Wiggins,MS
963,30.968,-89.004,CYPR,Cypress Creek Landing,NF,Wiggins,MS
991,30.995,-89.05,JANI,Janice Rec.Area,NF,Brooklyn,MS
1025,31.055,-89.118,MOOD,Moodys Landing,NF,Brooklyn,MS
1015,31.083,-89.488,LITT,Little Black Creek Waterpark,AUTH,Purvis,MS
1007,31.133,-88.905,LKPE,Lake Perry,SP,Beaumont,MS
1040,31.135,-89.23,PAUL,Paul B Johnson State Park,SP,Hattiesburg,MS
949,31.162,-90.279,BOGU,Bogue Chitto Water Park,CP,Mccomb,MS
1000,31.182,-89.734,LKCL,Lake Columbia,SP,Columbia,MS
1041,31.192,-90.497,PERC,Percy Quin State Park,SP,Mccomb,MS
1010,31.208,-89.209,LAKE,Lake Walker Military - Camp Shelby,MIL,Hattiesburg,MS
1065,31.339,-88.703,TURF,Turkey Fork Rec.Area,NF,Richton,MS
960,31.425,-90.985,CLEA,Clear Spgs Rec Area,NF,Meadville,MS
1005,31.572,-89.649,LKMI,Lake Mike Conner,SP,Collins,MS
1004,31.574,-90.16,LKMA,Lake Mary Crawford,SP,Monticello,MS
942,31.576,-90.09,ATWO,Atwood Water Park,AUTH,Monticello,MS
1027,31.602,-91.202,NATC,Natchez State Park,SP,Natchez,MS
1021,31.657,-88.722,MAYN,Maynor Creek Waterpark,AUTH,Waynesboro,MS
946,31.667,-89.315,BIGC,Big Creek Waterpark,UTIL,Soso,MS
1002,31.673,-90.341,LKLI,Lake Lincoln State Park,SP,Wesson,MS
997,31.712,-89.025,LKBO,Lake Boque Homa,SP,Laurel,MS
968,31.75,-89.726,DRYC,Dry Creek Water Park,AUTH,Mt.Olive,MS
1008,31.832,-89.592,LKRO,Lake Ross Barnett,SP,Mize,MS
1035,31.846,-89.682,OKAW,Okatoma Water Park,AUTH,Magee,MS
1053,31.913,-89.79,SIMP,Simpson County Lake,CP,Mendenhall,MS
967,31.979,-89.896,DLOW,DLo Water Park,CP,DLo,MS
980,32.028,-91.05,GRAN,Grand Gulf Military Park,CP,Port Gibson,MS
941,32.032,-88.71,ARCH,Archusa Creek Waterpark,AUTH,Quitman,MS
1048,32.089,-90.809,ROCK,Rocky Springs - Natchez Trace Pkwy,NP,Port Gibson,MS
999,32.1,-89.034,LKCL,Lake Claude Bennett,SP,Rose Hill,MS
958,32.104,-88.704,CLAR,Clarkco State Park,SP,Meridian,MS
1020,32.205,-89.364,MARA,Marathon Lake,NF,Forest,MS
970,32.229,-88.822,DUNN,Dunns Falls Water Park,AUTH,Enterprise,MS
1049,32.319,-89.666,ROOS,Roosevelt State Park,SP,Morton,MS
1012,32.331,-90.15,LEFL,Lefleurs Bluff State Park,SP,Jackson,MS
1052,32.367,-89.562,SHOC,Shockaloe Base Camp I,NF,Forest,MS
1058,32.386,-90.04,TIMB,Timberlake - Ross Barnett Reservoir,CP,Brandon,MS
1064,32.402,-89.153,TURK,Turkey Creek Water Park,AUTH,Decatur,MS
1009,32.422,-88.528,LKTO,Lake Tom Bailey,SP,Toomsuba,MS
1066,32.495,-88.813,TWIL,Twiltley Branch - Okatibbee Lake,COE,Collinsville,MS
1034,32.5,-88.779,OKAT,Okatibbee Lake Waterpark,AUTH,Meridian,MS
978,32.505,-89.929,GOSH,Goshen Springs,UTIL,Brandon,MS
1023,32.514,-90.324,MISS,Mississippi Petrified Forest, ,Flora,MS
977,32.521,-88.809,GINC,Gin Creek - Okatibbee Lake,COE,Meridian,MS
961,32.588,-89.779,COAL,Coal Bluff Park,UTIL,Ludlow,MS
1018,32.622,-89.743,LOW,Low Head Dam,CP,Ludlow,MS
1011,32.631,-89.728,LEAK,Leake County Water Park,AUTH,Lena,MS
1016,32.696,-90.817,LITS,Little Sunflower River,NF,Onward,MS
1029,32.71,-89.011,NESL,Neshoba County Lake,CP,Philadelphia,MS
1056,32.713,-90.793,SOUT,South Recreation Composite,NF,Rolling Fork,MS
996,32.803,-88.72,KEMP,Kemper County Lake,SP,DeKalb,MS
1028,32.815,-89.104,NESH,Neshoba County Coliseum,CP,Philadelphia,MS
948,32.821,-90.811,,Blue Lake,NF,Holly Bluff,MS
952,32.844,-89.1,BURN,Burnside Lake Water Park,AUTH,Philadelphia,MS
1030,32.869,-90.76,NORT,North  Rec   Composite,NF,Rolling Fork,MS
986,33.027,-89.92,HOLM,Holmes County State Park,SP,Durant,MS
1013,33.154,-89.047,LEGI,Legion State Park,SP,Louisville,MS
1014,33.161,-90.936,LERO,Leroy Percy State Park,SP,Hollandale,MS
957,33.275,-89.146,CHOC,Choctaw Lake Rec Area,NF,Ackerman,MS
1070,33.349,-91.126,WARF,Warfield Point Park,CP,Greenville,MS
1024,33.359,-88.874,MISU,Mississippi State Univ. - John W Starr Memorial Rv park,SP,Mississippi State,MS
992,33.416,-89.262,JEFF,Jeff Busby - Natchez Trace Pkwy,NP,Ackerman,MS
1003,33.427,-88.303,LKLO,Lake Lowndes State Park,SP,Columbus,MS
1036,33.506,-88.933,OKTI,Oktibbeha County Lake,CP,Starkville,MS
1074,33.562,-89.282,WHIL,Whites Creek Lake County Campground,CP,Eupora,MS
966,33.601,-88.471,DEWA,Dewayne Hayes,COE,Columbus,MS
1062,33.608,-88.497,TOWN,Town Creek,COE,West Point,MS
1037,33.8,-89.764,OLDF,Old Fort - Grenada Lake,COE,Grenada,MS
1026,33.8,-88.511,MORG,Morgans Landing,CP,Aberdeen,MS
988,33.803,-89.729,HUGH,Hugh White State Park,SP,Grenada,MS
956,33.831,-89.632,CHOC,Choctaw - Grenada Lake,COE,Gore Springs,MS
1032,33.831,-89.605,NORG,North Graysport - Grenada Lake,COE,Grenada,MS
1031,33.844,-89.78,NOAB,North Abutment - Grenada Lake,COE,Grenada,MS
981,33.847,-91.052,GREA,Great River Road State Park,SP,Rosedale,MS
947,33.847,-88.533,BLUE,Blue Bluff,COE,Aberdeen,MS
998,33.865,-90.957,LKCH,Lake Charlie Capps,SP,Rosedale,MS
1054,33.878,-89.689,SKUN,Skuna/Turkey Creek - Grenada Lake,COE,Coffeeville,MS
983,33.902,-89.627,GUMS,Gums Crossing - Grenada Lake,COE,Grenada,MS
950,33.921,-89.698,BRYA,Bryant - Grenada Lake,COE,Grenada,MS
1006,33.946,-88.565,LKMO,Lake Monroe,SP,Aberdeen,MS
1072,33.948,-88.422,WEAV,Weaver Creek,CP,Amory,MS
965,34.047,-88.94,DAVL,Davis Lake Rec Area,NF,,MS
1017,34.126,-89.843,LONG,Long Branch - Enid Lake,COE,Oakland,MS
976,34.132,-89.888,GEOR,George P Cossar State Park,SP,Oakland,MS
1042,34.136,-89.903,PERS,Persimmon Hill - Enid Lake,COE,Enid,MS
975,34.137,-89.798,FORD,Fords Well Horse Camp- Enid Lake,COE,Enid,MS
1046,34.137,-89.839,POIN,Point Pleasant - Enid Lake,COE,Enid,MS
1071,34.143,-89.762,WATE,Water Valley Landing - Enid Lake,COE,Enid,MS
1045,34.162,-89.854,PLUM,Plum Point - Enid Lake,COE,Enid,MS
955,34.166,-89.823,CHIC,Chickasaw Hill - Enid Lake,COE,Enid,MS
1069,34.167,-89.896,WALL,Wallace Creek - Enid Lake,COE,Enid,MS
953,34.178,-89.736,BYNU,Bynum Creek - Enid Lake,COE,Enid,MS
1061,34.229,-88.62,TOMB,Tombigbee State Park,SP,Tupelo,MS
987,34.236,-89.021,HOWA,Howard Stafford Park and Lake,CP,Pontotoc,MS
972,34.26,-88.678,ELVI,Elvis Presley Lake,SFW,Tupelo,MS
1063,34.26,-88.887,TRAC,Trace State Park,SP,Belden,MS
1075,34.29,-88.416,WHIT,Whitten Park/Fulton,COE,Fulton,MS
1001,34.389,-88.672,LCLA,Lake Lamar Bruce,SP,Saltillo,MS
1055,34.401,-89.792,SLEE,Sleepy Bend, ,Batesville,MS
1019,34.401,-89.792,LOWE,Lower Lake - Sardis Lake,COE,Sardis,MS
1033,34.409,-89.804,OAKG,Oak Grove, ,Sardis,MS
993,34.412,-89.811,JOHN,John W Kyle State Park,SP,Sardis,MS
971,34.419,-89.813,ELME,Elmers Hill - Sardis Lake,COE,Sardis,MS
944,34.419,-89.81,BEAC,Beach Point - Sardis Lake,COE,Sardis,MS
1039,34.421,-89.732,PATS,Pats Bluff - Sardis Lake,COE,Batesville,MS
959,34.429,-89.702,CLEC,Clear Creek - Sardis Lake,COE,Oxford,MS
1047,34.438,-89.348,PUSK,Puskus Lake,NF,Oxford,MS
984,34.454,-89.759,HAYS,Hays Crossing - Sardis Lake,COE,Sardis,MS
989,34.496,-89.575,HURR,Hurricane Landing - Sardis Lake,COE,Sardis,MS
1057,34.506,-89.659,TECK,Teckville - Sardis Lake,COE,Como,MS
979,34.532,-89.485,GRAH,Graham Lake - Sardis Lake,COE,Abbeville,MS
1076,34.55,-89.581,WYAT,Wyatt Crossing - Sardis Lake,COE,Waterford,MS
1043,34.569,-88.328,PINE,Piney Grove,COE,New Site,MS
943,34.589,-88.34,BAYS,Bay Springs Lake,COE,New Site,MS
1060,34.614,-88.193,TISH,Tishomingo State Park,SP,Tishomingo,MS
1073,34.662,-88.572,WEST,West Side City Park,CP,Booneville,MS
1068,34.665,-89.462,WALD,Wall Doxey State Park,SP,Holly Springs,MS
995,34.73,-90.105,KELL,Kellys Crossing - Arkabutla Lake,COE,Arkabutla,MS
954,34.731,-89.34,CHEW,Chewalla Lake,NF,Holly Springs,MS
985,34.738,-90.075,HERN,Hernando Point - Arkabutla Lake,COE,Hernando,MS
1038,34.771,-90.115,OUTL,Outlet Channel  - Arkabutla Lake,COE,Enid,MS
969,34.774,-90.113,DUBP,Dub Patton - Arkabutla Lake,COE,Hernando,MS
1044,34.779,-90.099,PLEA,Pleasant Hill - Arkabutla Lake,COE,Hernando,MS
1059,34.796,-88.952,TIPP,Tippah County Lake,SP,Ripley,MS
962,34.91,-88.549,CROS,Crossroads Arena,CP,Corinth,MS
990,34.931,-88.167,JPCO,J. P. Coleman State Park,SP,Iuka,MS
1115,33.981,-77.914,FORT,Fort Fisher Air Force Military,MIL,Wilmington,NC
1091,34.045,-77.904,CARO,Carolina Beach State Park,SP,Carolina Beach,NC
1161,34.39,-79.003,PRIN,Princess Ann - Lumber River State Park,SP,Orrum,NC
1153,34.572,-77.268,ONSL,Onslow Beach Military - Camp Lejeune,MIL,Sneads Ferry,NC
1121,34.672,-77.139,HAMM,Hammocks Beach State Park,SP,Swansboro,NC
1094,34.692,-77.082,CEDA,Cedar Point,NF,Cape Carteret,NC
1130,34.699,-78.604,JONE,Jones Lake State Park,SP,Elizabethtown,NC
1155,34.766,-76.755,OYST,Oyster Point Camp,NF,Morehead City,NC
1089,34.844,-80.686,CANE,Cane Creek Park,CP,Waxhaw,NC
1097,34.9,-76.91,CHER,Cherry Point MCCS Military,MIL,Havelock,NC
1095,34.903,-79.353,CHAL,Chalk Banks - Lumber River State Park,SP,Wagram,NC
1087,34.981,-77.799,CABI,Cabin Lake County Park,CP,Pink Hill,NC
1146,34.982,-76.949,NEUS,Neuse River - Flanner Beach,NF,New Bern,NC
1113,35.0,-76.977,FISH,Fisher Landing,NF,New Bern,NC
1098,35.007,-83.797,CLAY,Clay Co Park,CP,Hayesville,NC
1128,35.011,-83.772,JACK,Jackrabbit Mountain,NF,Hayesville,NC
1118,35.011,-83.8,GIBS,Gibson Cove - Chatuge Reservoir,CP,Hayesville,NC
1084,35.012,-83.23,BLUE,Blue Valley Camp,NF,Highlands,NC
1171,35.075,-83.532,STAN,Standing Indian,NF,Franklin,NC
1177,35.076,-83.247,VANH,Van Hook Glade,NF,Highlands,NC
1112,35.087,-83.868,FIRE,Fires Creek Hunt Camp,NF,Hayesville,NC
1139,35.101,-81.023,MCDO,McDowell Nature Preserve,CP,Charlotte,NC
1122,35.107,-84.081,HANG,Hanging Dog,NF,Murphy,NC
1152,35.134,-75.906,OCRA,Ocracoke Island - Cape Hatteras National Seashore,NS,Ocracoke,NC
1167,35.136,-78.922,SMIT,Smith Lake Army RV Military - Ft Bragg,MIL,Fayetteville,NC
1162,35.192,-83.154,RALP,Ralph Andrews County Park,CP,Glenville,NC
1099,35.234,-77.899,CLIF,Cliffs of the Neuse State Park,SP,Seven Springs,NC
1117,35.237,-75.598,FRIS,Frisco - Cape Hatteras National Seashore,NS,Frisco,NC
1090,35.239,-75.544,CAPE,Cape Point - Cape Hatteras National Seashore,NS,Buxton,NC
1147,35.261,-77.587,NEUN,Neuseway Nature Park,CP,Kinston,NC
1129,35.278,-81.462,JOHN,John H. Moss Lake City Campground,CP,Shelby,NC
1106,35.283,-82.729,DAVI,Davidson River,NF,Pisgah Forest,NC
1169,35.288,-83.904,SNOW,Snowbird Camping,NF,Robbinsville,NC
1181,35.311,-80.044,WOOD,Woodrun,NF,Mt.Gilead,NC
1166,35.36,-77.967,SEYM,Seymour Johnson AFB Military,MIL,Goldsboro,NC
1127,35.365,-83.92,HORS,Horse Cove,NF,Robbinsville,NC
1100,35.367,-77.437,CONT,Contentnea Creekside City Park,CP,Grifton,NC
1096,35.369,-83.872,CHEO,Cheoah Point,NF,Robbinsville,NC
1142,35.371,-80.105,MORR,Morrow Mountain State Park,SP,Albemarle,NC
1173,35.375,-82.942,SUNB,Sunburst,NF,Canton,NC
1108,35.403,-80.086,DEEW,Deep Water Trailt Horse Camp,NF,Troy,NC
1145,35.404,-82.756,MOUN,Mount Pisgah - Blue Ridge Parkway,NP,Canton,NC
1149,35.407,-82.646,NORT,North Mills River,NF,Mills River,NC
1175,35.408,-83.589,TSAL,Tsali,NF,Bryson City,NC
1081,35.42,-83.949,BEAR,Bear Creek Hunt Camp,NF,Robbinsville,NC
1179,35.428,-79.994,WEST,West Morris Mtn.,NF,Troy,NC
1176,35.429,-80.02,UWHA,Uwharrie Hunt Camp,NF,Troy,NC
1088,35.433,-83.752,CABL,Cable Cove,NF,Fontana Villag,NC
1114,35.433,-83.821,FONT,Fontana Village Resort, ,Robbinsville,NC
1077,35.439,-80.072,ARRO,Arrowhead,NF,Uwharrie,NC
1110,35.44,-79.958,EASM,East Morris Mountain,NF,Troy,NC
1078,35.448,-80.076,BADI,Badin Lake,NF,New London,NC
1107,35.461,-83.436,DEEP,Deep Creek - Great Smoky Mountains,NP,Bryson City,NC
1119,35.479,-76.897,GOOS,Goose Creek State Park,SP,Washington,NC
1135,35.485,-82.63,LAKP,Lake Powhatan,NF,Asheville,NC
1168,35.553,-83.309,SMOK,Smokemont - Smoky Mountains National Park,NP,Bryson City,NC
1079,35.566,-83.175,BALS,Balsam Mountain - Great Smoky Mountains,NP,Waynesville,NC
1170,35.597,-81.61,SOUT,South Mountains State Park,SP,Morganton,NC
1093,35.632,-83.087,CATA,Cataloochee - Great Smoky Mountains,NP,Asheville,NC
1105,35.632,-80.354,DAN,Dan Nicholas Park,CP,Salisbury,NC
1134,35.668,-80.944,LAKN,Lake Norman State Park,SP,Statesville,NC
1104,35.69,-82.197,CURT,Curtis Creek,NF,Old Fort,NC
1160,35.724,-79.016,POPL,Poplar Point State Rec Area - Jordan Lake,SRA,Apex,NC
1133,35.732,-81.907,LAKJ,Lake James State Park,SP,Nebo,NC
1103,35.743,-78.993,CROS,Crosswinds State Rec Area - Jordan Lake,SRA,Apex,NC
1156,35.749,-79.038,PARC,Parkers Creek State Rec Area - Jordan Lake,SRA,Chapel Hill,NC
1083,35.753,-82.221,BLAC,Black Mountain,NF,Black Mountain,NC
1082,35.753,-83.11,BIGC,Big Creek - Great Smoky Mountains,NP,Asheville,NC
1144,35.76,-82.271,MOUM,Mount Mitchell State Park,SP,Asheville,NC
1158,35.796,-76.421,PETT,Pettigrew State Park,SP,Creswell,NC
1154,35.799,-75.544,OREG,Oregon Inlet - Cape Hatteras National Seashore,NS,,NC
1092,35.804,-82.205,CARH,Carolina Hemlocks,NF,Burnsville,NC
1102,35.815,-82.146,CRAB,Crabtree Meadows - Blue Ridge Parkway,NP,Burnsville,NC
1180,35.842,-78.744,WILL,William B. Umstead State Park,SP,Raleigh,NC
1163,35.862,-82.846,ROCK,Rocky Bluff,NF,Hot Springs,NC
1157,35.885,-82.183,PATI,Patience Park Toe River Campground,CP,Micaville,NC
1120,35.949,-79.736,HAGA,Hagan-Stone Park,CP,Pleasant Garde,NC
1137,35.966,-81.933,LINV,Linville Falls - Blue Ridge Parkway,NP,Newland,NC
1143,35.991,-81.761,MORT,Mortimer,NF,Lenoir,NC
1164,36.005,-78.727,ROLL,Rolling View - Falls Lake,SRA,Durham,NC
1151,36.007,-80.004,OAKH,Oak Hollow City Campground,CP,High Point,NC
1085,36.007,-81.616,BOON,Boone Fork,NF,Lenoir,NC
1126,36.013,-78.657,HOLL,Holly Point - Falls Lake,SRA,Wake Forest,NC
1174,36.014,-80.412,TANG,Tanglewood Park,CP,Winston Salem,NC
1138,36.103,-81.311,MARL,Marleys Ford - W. Kerr Scott Reservoir,COE,Boomer,NC
1178,36.11,-81.294,WARR,Warrior Creek - W. Kerr Scott Reservoir,COE,Wilkesboro,NC
1080,36.12,-81.245,BAND,Bandits Roost - W. Kerr Scott Reservoir,COE,Wilkesboro,NC
1116,36.13,-81.27,FORH,Fort Hamby Park - W. Kerr Scott Reservoir,COE,Wilkesboro,NC
1131,36.132,-81.761,JULI,Julian Price - Blue Ridge Parkway,NP,Blowing Rock,NC
1140,36.256,-77.888,MEDO,Medoc Mt. State Park,SP,Hollister,NC
1111,36.27,-76.18,ELIZ,Elizabeth City Lodging Military,MIL,Elizabeth City,NC
1136,36.295,-79.683,LAKR,Lake Reidsville Rec Park,CP,Reidsville,NC
1159,36.344,-80.466,PILO,Pilot Mountain State Park,SP,Pinnacle,NC
1172,36.387,-81.027,STON,Stone Mountain State Park,SP,Roaring Gap,NC
1123,36.394,-80.268,HANR,Hanging Rock State Park,SP,Walnut Cove,NC
1150,36.413,-78.398,NUTB,Nutbush Bridge State Rec Area - Kerr Lake,SRA,Henderson,NC
1148,36.415,-81.385,NEWR,New River State Park,SP,Jefferson,NC
1109,36.422,-81.184,DOUG,Doughton Park  - Blue Ridge Parkway,NP,Laurel Springs,NC
1141,36.43,-76.684,MERC,Merchants Millpond State Park,SP,Sunbury,NC
1165,36.432,-78.376,SATT,Satterwhite Pt State Rec Area - Kerr Lake,SRA,Henderson,NC
1086,36.459,-78.365,BULL,Bullocksville State Rec Area - Kerr Lake,SRA,Manson,NC
1125,36.511,-78.371,HIBE,Hibernia State Rec Area - Kerr Lake,SRA,Henderson,NC
1101,36.527,-78.316,COUN,County Line State Rec Area - Kerr Lake,SRA,Manson,NC
1124,36.534,-78.345,HEND,Henderson Point State Rec Area - Kerr Lake,SRA,Henderson,NC
1132,36.541,-78.318,KIMB,Kimball Point State Rec Area - Kerr Lake,SRA,Manson,NC
2285,46.928,-104.01,VISI,Visitors Center - Beach,CP,Beach,ND
2127,47.986,-104.001,FORB,Fort Buford State Historic Site,CP,Buford,ND
2139,46.732,-103.984,GOLV,Golva City Park,CP,Golva,ND
2104,47.986,-103.982,CONF,Confluence Access,CP,Buford,ND
2270,47.861,-103.969,SUND,Sundheim Park,CP,Cartwright,ND
2280,48.065,-103.826,TREN,Trenton Lake Rec Area,CP,Williston,ND
2250,47.673,-103.811,SATH,Sather Lake,NF,Alexander,ND
2073,48.429,-103.734,BLAC,Blacktail Dam,CP,Williston,ND
2082,46.954,-103.675,BUFF,Buffalo Gap,NF,Medora,ND
2123,47.843,-103.642,FIRS,First Responders Park - Alexander,CP,Alexander,ND
2287,47.053,-103.588,WANN,Wannagan,NF,Beach,ND
2055,48.057,-103.588,AMER,American Legion Park - Williston,CP,Williston,ND
2208,46.923,-103.534,MEDO,Medora City RV Campground,CP,Medora,ND
2267,46.889,-103.528,SULL,Sully Creek State Rec Area,SP,Medora,ND
2106,46.948,-103.528,COTT,Cottonwood - Theodore Roosevelt National Park,NP,,ND
2197,47.308,-103.473,MAGP,Magpie,NF,Watford City,ND
2086,46.597,-103.444,BURN,Burning Coal Vein,NF,Belfield,ND
2077,46.177,-103.39,BOWM,Bowman Lions Park,CP,Bowman,ND
2088,46.179,-103.373,BUTT,Butte View Park,CP,Bowman,ND
2119,48.279,-103.363,EPPI,Epping RV Park,CP,Epping,ND
2067,47.491,-103.348,BENN,Bennett,NF,Watford City,ND
2167,47.594,-103.337,JUNI,Juniper - Theodore Roosevelt National Park,NP,Watford City,ND
2241,48.909,-103.301,PION,Pioneer Village - Crosby,CP,Crosby,ND
2094,47.586,-103.276,CCC,CCC,NF,Watford City,ND
2290,47.805,-103.272,WATF,Watford City Tourist Park,CP,Watford City,ND
